id,qnum,topic,prompt,choices,answer_index,hint,explanation,difficulty_label,difficulty_level,created_at,updated_at
3f335c95-61ac-4de7-8209-6475410cdeba,259,정신건강·생활습관,수면 무호흡증이 장기화될 경우 발생할 수 있는 합병증으로 거리가 먼 것은? (유형 10),"[""저혈압"",""고혈압"",""뇌졸중"",""심근경색""]",0,산소 부족은 교감신경을 항진시켜 혈관에 압력을 줍니다.,"수면 무호흡증은 교감신경 항진으로 혈압을 높여 고혈압, 심뇌혈관 질환의 위험을 증가시킵니다. 저혈압과는 거리가 멉니다.",보통,2,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
065250ec-0091-416a-8109-12531f9b09b5,260,민간요법·오해,벌에 쏘였을 때 된장을 바르는 민간요법이 위험한 주된 이유는? (유형 10),"[""2차 세균 감염 위험"",""벌독의 흡수 촉진"",""통증 악화"",""알레르기 반응 감소""]",0,된장은 멸균된 약품이 아닙니다.,된장 등을 바르면 상처 부위를 통해 파상풍균 등 세균에 의한 2차 감염이 발생할 수 있어 매우 위험합니다.,어려움,3,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
78ee5054-d03e-451d-9378-24e217732ac3,261,생활 응급,심정지 환자 발생 시 자동심장충격기(AED) 패드 부착 위치로 올바른 것은? (성인 기준) (유형 11),"[""오른쪽 쇄골 아래와 왼쪽 젖꼭지 아래 겨드랑이 선"",""왼쪽 쇄골 아래와 오른쪽 젖꼭지 아래"",""가슴 중앙과 등 중앙"",""배꼽 위와 명치""]",0,심장의 전기 흐름(우상 -> 좌하)을 생각해보세요.,패드는 우측 쇄골 아래와 좌측 유두 아래 겨드랑이 선에 부착하여 심장에 전류가 대각선으로 흐르도록 해야 합니다.,보통,2,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
032813c7-ba25-49ba-85ef-9ce117d020a1,262,약물·의약품 안전,노인 환자가 여러 약물을 복용할 때 나타나는 '다약제 복용(Polypharmacy)'의 위험성으로 틀린 것은? (유형 11),"[""약물 상호작용 감소"",""낙상 위험 증가"",""인지 기능 저하"",""부작용 발생 확률 증가""]",0,약이 많아지면 서로 부딪힐 확률이 어떻게 될까요?,약물 개수가 늘어날수록 약물 간 상호작용의 위험은 기하급수적으로 증가합니다.,어려움,3,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
db320dba-adfe-45b8-b27e-0546dc227a47,263,감염병·위생,결핵 의심 환자의 객담(가래) 검사 채취 시기로 가장 적절한 것은? (유형 11),"[""아침 기상 직후 첫 가래"",""식사 직후"",""자기 전"",""운동 후""]",0,밤새 농축된 병원균이 가장 많은 시간대입니다.,밤새 기관지 내에 고인 아침 첫 가래가 결핵균 검출률이 가장 높습니다.,보통,2,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
27c26fe1-c732-4bc9-b4ff-f8d97c6a1096,264,구강·눈·피부,화학 물질이 눈에 들어갔을 때 가장 우선적인 응급처치는? (유형 11),"[""즉시 흐르는 물로 15분 이상 세척"",""중화제 점안"",""눈을 비벼 물질 제거"",""안대를 하고 병원 이동""]",0,희석과 제거가 최우선입니다.,화학 화상은 즉시 다량의 흐르는 물이나 생리식염수로 15~20분 이상 세척하여 물질을 씻어내는 것이 시력 보존에 결정적입니다.,어려움,3,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
1846a90e-b3c5-4a1b-b2a8-b0c71d30480b,265,정신건강·생활습관,수면 무호흡증이 장기화될 경우 발생할 수 있는 합병증으로 거리가 먼 것은? (유형 11),"[""저혈압"",""고혈압"",""뇌졸중"",""심근경색""]",0,산소 부족은 교감신경을 항진시켜 혈관에 압력을 줍니다.,"수면 무호흡증은 교감신경 항진으로 혈압을 높여 고혈압, 심뇌혈관 질환의 위험을 증가시킵니다. 저혈압과는 거리가 멉니다.",보통,2,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
5bdcf758-d70a-4732-8606-067a9f78ae79,266,민간요법·오해,벌에 쏘였을 때 된장을 바르는 민간요법이 위험한 주된 이유는? (유형 11),"[""2차 세균 감염 위험"",""벌독의 흡수 촉진"",""통증 악화"",""알레르기 반응 감소""]",0,된장은 멸균된 약품이 아닙니다.,된장 등을 바르면 상처 부위를 통해 파상풍균 등 세균에 의한 2차 감염이 발생할 수 있어 매우 위험합니다.,어려움,3,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
f55d5148-70d8-430d-aad5-39efa1337d54,267,생활 응급,심정지 환자 발생 시 자동심장충격기(AED) 패드 부착 위치로 올바른 것은? (성인 기준) (유형 12),"[""오른쪽 쇄골 아래와 왼쪽 젖꼭지 아래 겨드랑이 선"",""왼쪽 쇄골 아래와 오른쪽 젖꼭지 아래"",""가슴 중앙과 등 중앙"",""배꼽 위와 명치""]",0,심장의 전기 흐름(우상 -> 좌하)을 생각해보세요.,패드는 우측 쇄골 아래와 좌측 유두 아래 겨드랑이 선에 부착하여 심장에 전류가 대각선으로 흐르도록 해야 합니다.,보통,2,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
213b50da-24d1-4067-8c2c-1e7350c8a5bb,268,약물·의약품 안전,노인 환자가 여러 약물을 복용할 때 나타나는 '다약제 복용(Polypharmacy)'의 위험성으로 틀린 것은? (유형 12),"[""약물 상호작용 감소"",""낙상 위험 증가"",""인지 기능 저하"",""부작용 발생 확률 증가""]",0,약이 많아지면 서로 부딪힐 확률이 어떻게 될까요?,약물 개수가 늘어날수록 약물 간 상호작용의 위험은 기하급수적으로 증가합니다.,어려움,3,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
d8484945-0d73-4ac2-9981-d11ab06753d7,269,감염병·위생,결핵 의심 환자의 객담(가래) 검사 채취 시기로 가장 적절한 것은? (유형 12),"[""아침 기상 직후 첫 가래"",""식사 직후"",""자기 전"",""운동 후""]",0,밤새 농축된 병원균이 가장 많은 시간대입니다.,밤새 기관지 내에 고인 아침 첫 가래가 결핵균 검출률이 가장 높습니다.,보통,2,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
5ad051e4-8e15-4012-b540-4bcd6d4a8667,270,구강·눈·피부,화학 물질이 눈에 들어갔을 때 가장 우선적인 응급처치는? (유형 12),"[""즉시 흐르는 물로 15분 이상 세척"",""중화제 점안"",""눈을 비벼 물질 제거"",""안대를 하고 병원 이동""]",0,희석과 제거가 최우선입니다.,화학 화상은 즉시 다량의 흐르는 물이나 생리식염수로 15~20분 이상 세척하여 물질을 씻어내는 것이 시력 보존에 결정적입니다.,어려움,3,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
d9edfa87-271d-4119-80a3-a7745858f70b,271,정신건강·생활습관,수면 무호흡증이 장기화될 경우 발생할 수 있는 합병증으로 거리가 먼 것은? (유형 12),"[""저혈압"",""고혈압"",""뇌졸중"",""심근경색""]",0,산소 부족은 교감신경을 항진시켜 혈관에 압력을 줍니다.,"수면 무호흡증은 교감신경 항진으로 혈압을 높여 고혈압, 심뇌혈관 질환의 위험을 증가시킵니다. 저혈압과는 거리가 멉니다.",보통,2,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
5a09e25c-b39a-4f56-8cf8-a03526f66c67,272,민간요법·오해,벌에 쏘였을 때 된장을 바르는 민간요법이 위험한 주된 이유는? (유형 12),"[""2차 세균 감염 위험"",""벌독의 흡수 촉진"",""통증 악화"",""알레르기 반응 감소""]",0,된장은 멸균된 약품이 아닙니다.,된장 등을 바르면 상처 부위를 통해 파상풍균 등 세균에 의한 2차 감염이 발생할 수 있어 매우 위험합니다.,어려움,3,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
fec87628-6452-44c4-a7d9-8f6486cbeb66,273,생활 응급,심정지 환자 발생 시 자동심장충격기(AED) 패드 부착 위치로 올바른 것은? (성인 기준) (유형 13),"[""오른쪽 쇄골 아래와 왼쪽 젖꼭지 아래 겨드랑이 선"",""왼쪽 쇄골 아래와 오른쪽 젖꼭지 아래"",""가슴 중앙과 등 중앙"",""배꼽 위와 명치""]",0,심장의 전기 흐름(우상 -> 좌하)을 생각해보세요.,패드는 우측 쇄골 아래와 좌측 유두 아래 겨드랑이 선에 부착하여 심장에 전류가 대각선으로 흐르도록 해야 합니다.,보통,2,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
7ff2a18c-49f8-4937-b1e9-6da7b43f8695,274,약물·의약품 안전,노인 환자가 여러 약물을 복용할 때 나타나는 '다약제 복용(Polypharmacy)'의 위험성으로 틀린 것은? (유형 13),"[""약물 상호작용 감소"",""낙상 위험 증가"",""인지 기능 저하"",""부작용 발생 확률 증가""]",0,약이 많아지면 서로 부딪힐 확률이 어떻게 될까요?,약물 개수가 늘어날수록 약물 간 상호작용의 위험은 기하급수적으로 증가합니다.,어려움,3,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
7f82e63d-f2d6-4352-9c5b-50515054e7a2,275,감염병·위생,결핵 의심 환자의 객담(가래) 검사 채취 시기로 가장 적절한 것은? (유형 13),"[""아침 기상 직후 첫 가래"",""식사 직후"",""자기 전"",""운동 후""]",0,밤새 농축된 병원균이 가장 많은 시간대입니다.,밤새 기관지 내에 고인 아침 첫 가래가 결핵균 검출률이 가장 높습니다.,보통,2,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
4f1f801c-da13-4413-a478-d59bd8ef9dc3,276,구강·눈·피부,화학 물질이 눈에 들어갔을 때 가장 우선적인 응급처치는? (유형 13),"[""즉시 흐르는 물로 15분 이상 세척"",""중화제 점안"",""눈을 비벼 물질 제거"",""안대를 하고 병원 이동""]",0,희석과 제거가 최우선입니다.,화학 화상은 즉시 다량의 흐르는 물이나 생리식염수로 15~20분 이상 세척하여 물질을 씻어내는 것이 시력 보존에 결정적입니다.,어려움,3,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
e94644c7-11b6-47cb-ad28-8d8fecc79c6c,277,정신건강·생활습관,수면 무호흡증이 장기화될 경우 발생할 수 있는 합병증으로 거리가 먼 것은? (유형 13),"[""저혈압"",""고혈압"",""뇌졸중"",""심근경색""]",0,산소 부족은 교감신경을 항진시켜 혈관에 압력을 줍니다.,"수면 무호흡증은 교감신경 항진으로 혈압을 높여 고혈압, 심뇌혈관 질환의 위험을 증가시킵니다. 저혈압과는 거리가 멉니다.",보통,2,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
4390898a-47d9-491f-8265-370ad4e71689,278,민간요법·오해,벌에 쏘였을 때 된장을 바르는 민간요법이 위험한 주된 이유는? (유형 13),"[""2차 세균 감염 위험"",""벌독의 흡수 촉진"",""통증 악화"",""알레르기 반응 감소""]",0,된장은 멸균된 약품이 아닙니다.,된장 등을 바르면 상처 부위를 통해 파상풍균 등 세균에 의한 2차 감염이 발생할 수 있어 매우 위험합니다.,어려움,3,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
9de563b9-e878-430f-999b-3877a0339cc7,279,생활 응급,심정지 환자 발생 시 자동심장충격기(AED) 패드 부착 위치로 올바른 것은? (성인 기준) (유형 14),"[""오른쪽 쇄골 아래와 왼쪽 젖꼭지 아래 겨드랑이 선"",""왼쪽 쇄골 아래와 오른쪽 젖꼭지 아래"",""가슴 중앙과 등 중앙"",""배꼽 위와 명치""]",0,심장의 전기 흐름(우상 -> 좌하)을 생각해보세요.,패드는 우측 쇄골 아래와 좌측 유두 아래 겨드랑이 선에 부착하여 심장에 전류가 대각선으로 흐르도록 해야 합니다.,보통,2,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
823e55a0-0b15-4145-a37f-ffb8c7ac9137,280,약물·의약품 안전,노인 환자가 여러 약물을 복용할 때 나타나는 '다약제 복용(Polypharmacy)'의 위험성으로 틀린 것은? (유형 14),"[""약물 상호작용 감소"",""낙상 위험 증가"",""인지 기능 저하"",""부작용 발생 확률 증가""]",0,약이 많아지면 서로 부딪힐 확률이 어떻게 될까요?,약물 개수가 늘어날수록 약물 간 상호작용의 위험은 기하급수적으로 증가합니다.,어려움,3,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
cc512c6c-15a8-474b-8f87-f4305d1e0bed,281,감염병·위생,결핵 의심 환자의 객담(가래) 검사 채취 시기로 가장 적절한 것은? (유형 14),"[""아침 기상 직후 첫 가래"",""식사 직후"",""자기 전"",""운동 후""]",0,밤새 농축된 병원균이 가장 많은 시간대입니다.,밤새 기관지 내에 고인 아침 첫 가래가 결핵균 검출률이 가장 높습니다.,보통,2,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
08b71c25-2e46-488f-bb57-53918ac6b3eb,282,구강·눈·피부,화학 물질이 눈에 들어갔을 때 가장 우선적인 응급처치는? (유형 14),"[""즉시 흐르는 물로 15분 이상 세척"",""중화제 점안"",""눈을 비벼 물질 제거"",""안대를 하고 병원 이동""]",0,희석과 제거가 최우선입니다.,화학 화상은 즉시 다량의 흐르는 물이나 생리식염수로 15~20분 이상 세척하여 물질을 씻어내는 것이 시력 보존에 결정적입니다.,어려움,3,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
19fba269-8fda-42e0-a35a-c1137440eac4,283,정신건강·생활습관,수면 무호흡증이 장기화될 경우 발생할 수 있는 합병증으로 거리가 먼 것은? (유형 14),"[""저혈압"",""고혈압"",""뇌졸중"",""심근경색""]",0,산소 부족은 교감신경을 항진시켜 혈관에 압력을 줍니다.,"수면 무호흡증은 교감신경 항진으로 혈압을 높여 고혈압, 심뇌혈관 질환의 위험을 증가시킵니다. 저혈압과는 거리가 멉니다.",보통,2,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
f9e69b12-64d8-4a98-8fa7-5bffcf6efee1,284,민간요법·오해,벌에 쏘였을 때 된장을 바르는 민간요법이 위험한 주된 이유는? (유형 14),"[""2차 세균 감염 위험"",""벌독의 흡수 촉진"",""통증 악화"",""알레르기 반응 감소""]",0,된장은 멸균된 약품이 아닙니다.,된장 등을 바르면 상처 부위를 통해 파상풍균 등 세균에 의한 2차 감염이 발생할 수 있어 매우 위험합니다.,어려움,3,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
2f3a03a3-92fe-456d-b621-1f9daef80a96,285,생활 응급,심정지 환자 발생 시 자동심장충격기(AED) 패드 부착 위치로 올바른 것은? (성인 기준) (유형 15),"[""오른쪽 쇄골 아래와 왼쪽 젖꼭지 아래 겨드랑이 선"",""왼쪽 쇄골 아래와 오른쪽 젖꼭지 아래"",""가슴 중앙과 등 중앙"",""배꼽 위와 명치""]",0,심장의 전기 흐름(우상 -> 좌하)을 생각해보세요.,패드는 우측 쇄골 아래와 좌측 유두 아래 겨드랑이 선에 부착하여 심장에 전류가 대각선으로 흐르도록 해야 합니다.,보통,2,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
8d9a7cad-82d8-4bca-a3e8-0d28792fbcee,286,약물·의약품 안전,노인 환자가 여러 약물을 복용할 때 나타나는 '다약제 복용(Polypharmacy)'의 위험성으로 틀린 것은? (유형 15),"[""약물 상호작용 감소"",""낙상 위험 증가"",""인지 기능 저하"",""부작용 발생 확률 증가""]",0,약이 많아지면 서로 부딪힐 확률이 어떻게 될까요?,약물 개수가 늘어날수록 약물 간 상호작용의 위험은 기하급수적으로 증가합니다.,어려움,3,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
66943b64-bda0-410c-9d7b-8cfbbd75b2e2,287,감염병·위생,결핵 의심 환자의 객담(가래) 검사 채취 시기로 가장 적절한 것은? (유형 15),"[""아침 기상 직후 첫 가래"",""식사 직후"",""자기 전"",""운동 후""]",0,밤새 농축된 병원균이 가장 많은 시간대입니다.,밤새 기관지 내에 고인 아침 첫 가래가 결핵균 검출률이 가장 높습니다.,보통,2,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
7054c338-fc9d-4ece-a371-bada158943aa,288,구강·눈·피부,화학 물질이 눈에 들어갔을 때 가장 우선적인 응급처치는? (유형 15),"[""즉시 흐르는 물로 15분 이상 세척"",""중화제 점안"",""눈을 비벼 물질 제거"",""안대를 하고 병원 이동""]",0,희석과 제거가 최우선입니다.,화학 화상은 즉시 다량의 흐르는 물이나 생리식염수로 15~20분 이상 세척하여 물질을 씻어내는 것이 시력 보존에 결정적입니다.,어려움,3,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
08c4a410-21da-4b06-8740-984c333f5bd8,289,정신건강·생활습관,수면 무호흡증이 장기화될 경우 발생할 수 있는 합병증으로 거리가 먼 것은? (유형 15),"[""저혈압"",""고혈압"",""뇌졸중"",""심근경색""]",0,산소 부족은 교감신경을 항진시켜 혈관에 압력을 줍니다.,"수면 무호흡증은 교감신경 항진으로 혈압을 높여 고혈압, 심뇌혈관 질환의 위험을 증가시킵니다. 저혈압과는 거리가 멉니다.",보통,2,2025-12-02T08:41:47.266Z,2025-12-02T08:41:47.266Z
